time,0
1870-11-15,-1.0086151
1870-12-15,-1.0057247
1871-01-15,-0.72844446
1871-02-15,-1.0202457
1871-03-15,-0.9453358
1871-04-15,-0.7720928
1871-05-15,-0.9272249
1871-06-15,-0.5231265
1871-07-15,-0.08908886
1871-08-15,0.47948483
1871-09-15,0.50942993
1871-10-15,-0.028095394
1871-11-15,-0.37273574
1871-12-15,-0.4028185
1872-01-15,-0.73586476
1872-02-15,-1.0165958
1872-03-15,-1.333676
1872-04-15,-1.4755944
1872-05-15,-1.3129655
1872-06-15,-1.1327044
1872-07-15,0.41082194
1872-08-15,-0.69495475
1872-09-15,-0.45350564
1872-10-15,-1.2957654
1872-11-15,-1.2735858
1872-12-15,-1.0695361
1873-01-15,-1.2058861
1873-02-15,-1.4459956
1873-03-15,-1.4894749
1873-04-15,-1.3248857
1873-05-15,-1.2041947
1873-06-15,-0.4485169
1873-07-15,0.14694202
1873-08-15,0.5847145
1873-09-15,0.3477118
1873-10-15,-0.6375556
1873-11-15,-0.75689495
1873-12-15,-0.7236761
1874-01-15,-1.1000758
1874-02-15,-1.5941858
1874-03-15,-1.7017448
1874-04-15,-1.7319753
1874-05-15,-1.3753246
1874-06-15,-0.9428352
1874-07-15,-0.827685
1874-08-15,-0.62373435
1874-09-15,-0.6117346
1874-10-15,-0.7245159
1874-11-15,-1.0539347
1874-12-15,-0.9674851
1875-01-15,-0.5936028
1875-02-15,-0.8787079
1875-03-15,-0.95369554
1875-04-15,-1.3141632
1875-05-15,-1.1334934
1875-06-15,-0.8474158
1875-07-15,-0.28422016
1875-08-15,-0.24610436
1875-09-15,-0.51085496
1875-10-15,-1.0551448
1875-11-15,-1.0098854
1875-12-15,-0.85509104
1876-01-15,-0.39887476
1876-02-15,-0.8741447
1876-03-15,-1.3792859
1876-04-15,-1.9513462
1876-05-15,-1.5552061
1876-06-15,-0.54158354
1876-07-15,0.46221164
1876-08-15,0.36138338
1876-09-15,0.21601155
1876-10-15,0.3433838
1876-11-15,0.20222472
1876-12-15,0.37955078
1877-01-15,0.60336494
1877-02-15,0.3246135
1877-03-15,0.3637141
1877-04-15,-0.19883585
1877-05-15,-0.4459136
1877-06-15,-0.11378467
1877-07-15,0.87487423
1877-08-15,1.9276353
1877-09-15,1.7305248
1877-10-15,1.6001451
1877-11-15,1.8224547
1877-12-15,1.7364547
1878-01-15,1.7410738
1878-02-15,1.7220755
1878-03-15,-0.09147692
1878-04-15,0.16978431
1878-05-15,0.19335556
1878-06-15,-0.6092454
1878-07-15,-0.8561691
1878-08-15,-0.5371859
1878-09-15,-0.90809584
